tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Month,Day
182,2018-07-02 07:14:14.869,2018-07-02 07:17:17.156,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29654,Subscriber,1960,1,7,2
606,2018-07-01 16:36:02.683,2018-07-01 16:46:09.433,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,29580,Subscriber,1991,1,7,1
794,2018-08-15 17:57:45.370,2018-08-15 18:11:00.125,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,29121,Subscriber,1988,1,8,15
175,2018-12-03 19:01:35.733,2018-12-03 19:04:31.471,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,26186,Subscriber,1979,1,12,3
672,2018-09-30 11:38:37.377,2018-09-30 11:49:50.226,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29635,Subscriber,1952,1,9,30
572,2018-08-06 18:01:42.277,2018-08-06 18:11:15.128,3195,Sip Ave,40.730742625306576,-74.06378388404845,3193,Lincoln Park,40.7246050998869,-74.07840594649316,29271,Subscriber,1982,1,8,6
332,2018-03-19 17:51:42.879,2018-03-19 17:57:15.383,3203,Hamilton Park,40.727595965999996,-74.044247311,3209,Brunswick St,40.7241765,-74.05065640000001,31912,Subscriber,1964,1,3,19
362,2018-12-11 11:05:53.154,2018-12-11 11:11:56.015,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29503,Subscriber,1980,1,12,11
196,2018-11-30 19:41:39.082,2018-11-30 19:44:56.019,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29489,Subscriber,1985,1,11,30
349,2018-07-07 18:04:07.946,2018-07-07 18:09:57.781,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,29215,Subscriber,1956,1,7,7
789,2018-03-11 20:52:49.243,2018-03-11 21:05:58.470,3640,Journal Square,40.733670000000004,-74.0625,3202,Newport PATH,40.7272235,-74.03375890000001,26152,Subscriber,1990,1,3,11
1485,2018-10-20 16:25:59.145,2018-10-20 16:50:44.924,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29216,Subscriber,1982,1,10,20
324,2018-11-04 15:32:02.146,2018-11-04 15:37:26.693,3203,Hamilton Park,40.727595965999996,-74.044247311,3209,Brunswick St,40.7241765,-74.05065640000001,26165,Subscriber,1986,1,11,4
661,2018-05-20 18:42:36.165,2018-05-20 18:53:37.502,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3638,Washington St,40.7242941,-74.0354826,33662,Subscriber,1988,2,5,20
343,2018-11-29 10:23:18.021,2018-11-29 10:29:01.630,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26273,Subscriber,1982,2,11,29
323,2018-09-17 10:55:08.629,2018-09-17 11:00:32.366,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,33575,Subscriber,1964,1,9,17
315,2018-04-03 08:01:48.450,2018-04-03 08:07:03.506,3267,Morris Canal,40.7124188237569,-74.03852552175522,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29440,Subscriber,1990,1,4,3
193,2018-05-03 18:25:58.865,2018-05-03 18:29:12.333,3185,City Hall,40.717732500000004,-74.04384499999999,3205,JC Medical Center,40.71653978099194,-74.0496379137039,33575,Subscriber,1986,1,5,3
158,2018-06-11 13:24:30.714,2018-06-11 13:27:08.760,3213,Van Vorst Park,40.71848892,-74.047726625,3186,Grove St PATH,40.71958611647166,-74.0431174635887,33621,Subscriber,1983,1,6,11
1047,2018-01-12 09:40:54.236,2018-01-12 09:58:21.602,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3426,JCBS Depot,40.70965083364061,-74.0686011314392,31836,Subscriber,1992,1,1,12
337,2018-08-02 17:06:20.517,2018-08-02 17:11:57.831,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,33630,Subscriber,1964,1,8,2
231,2018-06-13 19:06:00.917,2018-06-13 19:09:52.889,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3225,Baldwin at Montgomery,40.7236589,-74.0641943,33611,Subscriber,1989,1,6,13
112,2018-08-13 13:14:53.938,2018-08-13 13:16:46.505,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3187,Warren St,40.721123600000006,-74.03805095,16803,Subscriber,1987,1,8,13
480,2018-06-19 22:27:18.616,2018-06-19 22:35:19.366,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3185,City Hall,40.717732500000004,-74.04384499999999,33578,Subscriber,1990,2,6,19
338,2018-04-06 16:08:16.645,2018-04-06 16:13:54.700,3640,Journal Square,40.733670000000004,-74.0625,3281,Leonard Gordon Park,40.74590996631558,-74.05727148056029,29628,Subscriber,1980,1,4,6
305,2018-02-20 19:32:03.195,2018-02-20 19:37:08.626,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,29600,Subscriber,1976,0,2,20
315,2018-10-01 05:58:18.021,2018-10-01 06:03:33.586,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,29470,Subscriber,1980,1,10,1
325,2018-07-24 18:51:01.026,2018-07-24 18:56:26.408,3195,Sip Ave,40.730742625306576,-74.06378388404845,3679,Bergen Ave,40.72210378668603,-74.07145500183104,29210,Subscriber,1996,2,7,24
276,2018-03-01 16:30:52.658,2018-03-01 16:35:29.075,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,29256,Subscriber,1960,1,3,1
533,2018-10-20 08:43:46.903,2018-10-20 08:52:40.671,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26159,Subscriber,1975,1,10,20
274,2018-09-28 16:07:06.518,2018-09-28 16:11:40.974,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,33614,Customer,1989,1,9,28
269,2018-06-12 17:48:59.357,2018-06-12 17:53:28.981,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,26284,Subscriber,1982,1,6,12
650,2018-09-18 19:30:25.355,2018-09-18 19:41:16.054,3212,Christ Hospital,40.734785818,-74.050443636,3212,Christ Hospital,40.734785818,-74.050443636,26151,Subscriber,1995,0,9,18
301,2018-11-20 07:39:36.330,2018-11-20 07:44:37.878,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29580,Subscriber,1971,2,11,20
225,2018-05-12 21:42:35.216,2018-05-12 21:46:20.826,3187,Warren St,40.721123600000006,-74.03805095,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,26151,Subscriber,1981,1,5,12
279,2018-10-14 04:59:37.737,2018-10-14 05:04:17.002,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,26157,Subscriber,1992,1,10,14
393,2018-01-12 10:47:16.439,2018-01-12 10:53:49.919,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3639,Harborside,40.71925170000001,-74.034234,31918,Subscriber,1979,1,1,12
554,2018-09-22 10:48:42.375,2018-09-22 10:57:56.526,3280,Astor Place,40.71928220070703,-74.07126188278198,3185,City Hall,40.717732500000004,-74.04384499999999,33006,Subscriber,1988,1,9,22
575,2018-07-09 16:03:51.076,2018-07-09 16:13:26.221,3267,Morris Canal,40.7124188237569,-74.03852552175522,3213,Van Vorst Park,40.71848892,-74.047726625,33606,Subscriber,1978,1,7,9
618,2018-08-07 17:01:50.951,2018-08-07 17:12:08.997,3483,Montgomery St,40.71942,-74.05099,3206,Hilltop,40.7311689,-74.0575736,29612,Subscriber,1963,2,8,7
405,2018-09-27 13:31:27.853,2018-09-27 13:38:13.693,3639,Harborside,40.71925170000001,-74.034234,3203,Hamilton Park,40.727595965999996,-74.044247311,29622,Subscriber,1966,1,9,27
362,2018-12-05 08:15:34.470,2018-12-05 08:21:36.533,3267,Morris Canal,40.7124188237569,-74.03852552175522,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29439,Subscriber,1990,1,12,5
517,2018-12-06 08:31:21.590,2018-12-06 08:39:59.231,3267,Morris Canal,40.7124188237569,-74.03852552175522,3202,Newport PATH,40.7272235,-74.03375890000001,29127,Subscriber,1970,1,12,6
747,2018-04-10 17:09:27.307,2018-04-10 17:21:54.679,3198,Heights Elevator,40.748715945380226,-74.04044330120088,3207,Oakland Ave,40.7376037,-74.05247829999999,29483,Subscriber,1986,2,4,10
18903,2018-07-01 09:17:13.897,2018-07-01 14:32:17.381,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,29658,Subscriber,1987,2,7,1
1168,2018-05-17 17:36:03.103,2018-05-17 17:55:31.886,3202,Newport PATH,40.7272235,-74.03375890000001,3210,Pershing Field,40.742677141,-74.051788633,29618,Subscriber,1983,1,5,17
434,2018-06-13 17:46:45.746,2018-06-13 17:53:59.833,3195,Sip Ave,40.730742625306576,-74.06378388404845,3679,Bergen Ave,40.72210378668603,-74.07145500183104,33632,Subscriber,1986,1,6,13
602,2018-02-27 18:30:02.349,2018-02-27 18:40:05.304,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3192,Liberty Light Rail,40.711242299999995,-74.0557013,29307,Subscriber,1950,1,2,27
100,2018-02-26 18:11:32.638,2018-02-26 18:13:13.059,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3481,York St,40.71649,-74.04105,29661,Subscriber,1970,1,2,26
235,2018-09-12 08:47:11.778,2018-09-12 08:51:07.436,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3639,Harborside,40.71925170000001,-74.034234,29671,Subscriber,1990,1,9,12
585,2018-11-27 05:55:10.216,2018-11-27 06:04:55.922,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,26183,Subscriber,1960,1,11,27
383,2018-08-23 20:10:52.945,2018-08-23 20:17:16.513,3183,Exchange Place,40.7162469,-74.0334588,3205,JC Medical Center,40.71653978099194,-74.0496379137039,29200,Subscriber,1983,1,8,23
566,2018-10-20 12:52:49.908,2018-10-20 13:02:16.730,3194,McGinley Square,40.7253399253558,-74.06762212514876,3211,Newark Ave,40.72152515,-74.046304543,27956,Subscriber,1976,0,10,20
530,2018-05-22 09:37:50.161,2018-05-22 09:46:40.347,3213,Van Vorst Park,40.71848892,-74.047726625,3183,Exchange Place,40.7162469,-74.0334588,33658,Subscriber,1980,1,5,22
922,2018-11-20 18:59:53.362,2018-11-20 19:15:15.541,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3481,York St,40.71649,-74.04105,26199,Subscriber,1986,1,11,20
512,2018-07-30 13:15:31.619,2018-07-30 13:24:03.988,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.03375890000001,29636,Subscriber,1985,1,7,30
165,2018-04-02 18:18:24.510,2018-04-02 18:21:10.069,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,29490,Subscriber,1986,1,4,2
157,2018-12-27 22:12:09.728,2018-12-27 22:14:47.595,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.7124188237569,-74.03852552175522,26266,Subscriber,1975,1,12,27
37764,2018-03-08 07:32:51.154,2018-03-08 18:02:15.259,3206,Hilltop,40.7311689,-74.0575736,3191,Union St,40.71821129999999,-74.08363940000001,29604,Subscriber,1992,1,3,8
159,2018-07-06 18:06:46.841,2018-07-06 18:09:25.848,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3213,Van Vorst Park,40.71848892,-74.047726625,26271,Subscriber,1977,1,7,6
233,2018-09-20 20:18:32.153,2018-09-20 20:22:25.758,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29465,Subscriber,1992,1,9,20
171,2018-07-29 15:24:55.131,2018-07-29 15:27:46.908,3187,Warren St,40.721123600000006,-74.03805095,3275,Columbus Drive,40.71835519823214,-74.03891444206238,33554,Subscriber,1992,2,7,29
800,2018-07-23 15:23:52.103,2018-07-23 15:37:12.222,3203,Hamilton Park,40.727595965999996,-74.044247311,3203,Hamilton Park,40.727595965999996,-74.044247311,26278,Subscriber,1989,2,7,23
391,2018-08-23 17:23:28.998,2018-08-23 17:30:00.062,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26304,Subscriber,1981,1,8,23
708,2018-07-10 06:12:18.797,2018-07-10 06:24:06.810,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3275,Columbus Drive,40.71835519823214,-74.03891444206238,29450,Subscriber,1986,2,7,10
998,2018-10-29 06:45:14.641,2018-10-29 07:01:52.694,3212,Christ Hospital,40.734785818,-74.050443636,3184,Paulus Hook,40.7141454,-74.0335519,29438,Subscriber,1995,2,10,29
123,2018-10-18 21:59:33.917,2018-10-18 22:01:37.637,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.71925170000001,-74.034234,29288,Subscriber,1995,2,10,18
136,2018-07-10 16:25:49.610,2018-07-10 16:28:05.999,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3185,City Hall,40.717732500000004,-74.04384499999999,26242,Subscriber,1988,1,7,10
391,2018-07-15 13:00:12.714,2018-07-15 13:06:44.442,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3187,Warren St,40.721123600000006,-74.03805095,29609,Subscriber,1990,1,7,15
477,2018-09-26 05:24:48.790,2018-09-26 05:32:46.638,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3639,Harborside,40.71925170000001,-74.034234,26224,Subscriber,1994,1,9,26
316,2018-10-31 12:18:49.559,2018-10-31 12:24:05.950,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3681,Grand St,40.71517767732029,-74.03768330812454,33662,Subscriber,1971,1,10,31
316,2018-11-08 18:51:52.674,2018-11-08 18:57:09.672,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3203,Hamilton Park,40.727595965999996,-74.044247311,29243,Subscriber,1987,2,11,8
211,2018-06-05 06:37:29.925,2018-06-05 06:41:01.822,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26166,Subscriber,1990,1,6,5
140,2018-11-16 13:13:34.373,2018-11-16 13:15:55.036,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,29669,Subscriber,1977,1,11,16
508,2018-05-26 13:34:28.882,2018-05-26 13:42:56.935,3185,City Hall,40.717732500000004,-74.04384499999999,3184,Paulus Hook,40.7141454,-74.0335519,26290,Subscriber,1986,1,5,26
2226,2018-10-01 15:00:45.649,2018-10-01 15:37:52.018,3203,Hamilton Park,40.727595965999996,-74.044247311,3185,City Hall,40.717732500000004,-74.04384499999999,33679,Subscriber,1956,1,10,1
234,2018-01-29 17:51:36.169,2018-01-29 17:55:31.112,3203,Hamilton Park,40.727595965999996,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,31744,Subscriber,1978,2,1,29
185,2018-10-22 09:09:28.945,2018-10-22 09:12:34.555,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,29512,Subscriber,1981,0,10,22
583,2018-01-10 22:47:09.197,2018-01-10 22:56:52.751,3195,Sip Ave,40.730742625306576,-74.06378388404845,3280,Astor Place,40.71928220070703,-74.07126188278198,31862,Subscriber,1953,2,1,10
205,2018-08-31 20:10:31.226,2018-08-31 20:13:57.089,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,29211,Subscriber,1996,2,8,31
161,2018-12-24 06:07:45.005,2018-12-24 06:10:26.766,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,29264,Subscriber,1980,1,12,24
598,2018-12-03 21:00:27.363,2018-12-03 21:10:26.125,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.730742625306576,-74.06378388404845,26258,Subscriber,1988,1,12,3
405,2018-09-17 17:34:59.085,2018-09-17 17:41:44.390,3640,Journal Square,40.733670000000004,-74.0625,3210,Pershing Field,40.742677141,-74.051788633,33656,Subscriber,1991,1,9,17
251,2018-04-26 08:09:31.418,2018-04-26 08:13:43.291,3267,Morris Canal,40.7124188237569,-74.03852552175522,3183,Exchange Place,40.7162469,-74.0334588,26431,Subscriber,1990,1,4,26
107,2018-06-22 08:37:48.803,2018-06-22 08:39:35.982,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3211,Newark Ave,40.72152515,-74.046304543,26232,Subscriber,1981,2,6,22
458,2018-06-22 11:14:13.469,2018-06-22 11:21:52.042,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3206,Hilltop,40.7311689,-74.0575736,29235,Subscriber,1986,1,6,22
353,2018-08-05 22:13:43.066,2018-08-05 22:19:36.515,3203,Hamilton Park,40.727595965999996,-74.044247311,3203,Hamilton Park,40.727595965999996,-74.044247311,33657,Customer,1969,0,8,5
210,2018-10-05 18:53:05.190,2018-10-05 18:56:36.139,3639,Harborside,40.71925170000001,-74.034234,3185,City Hall,40.717732500000004,-74.04384499999999,26275,Subscriber,1986,1,10,5
1961,2018-04-14 14:48:13.038,2018-04-14 15:20:54.767,3203,Hamilton Park,40.727595965999996,-74.044247311,3203,Hamilton Park,40.727595965999996,-74.044247311,26307,Subscriber,1967,1,4,14
1007,2018-11-10 09:05:57.857,2018-11-10 09:22:44.930,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3195,Sip Ave,40.730742625306576,-74.06378388404845,26247,Subscriber,1972,1,11,10
456,2018-03-24 13:05:18.396,2018-03-24 13:12:55.169,3183,Exchange Place,40.7162469,-74.0334588,3209,Brunswick St,40.7241765,-74.05065640000001,31710,Subscriber,1994,1,3,24
205,2018-04-29 12:41:11.362,2018-04-29 12:44:37.113,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3185,City Hall,40.717732500000004,-74.04384499999999,26241,Subscriber,1972,1,4,29
575,2018-05-02 20:35:26.119,2018-05-02 20:45:02.001,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,29242,Subscriber,1986,1,5,2
185,2018-04-08 11:35:31.337,2018-04-08 11:38:36.401,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,26202,Subscriber,1988,1,4,8
300,2018-10-26 08:38:43.079,2018-10-26 08:43:43.384,3681,Grand St,40.71517767732029,-74.03768330812454,3186,Grove St PATH,40.71958611647166,-74.0431174635887,33660,Subscriber,1984,1,10,26
137,2018-11-01 06:58:39.242,2018-11-01 07:00:56.491,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,29575,Subscriber,1984,1,11,1
719,2018-09-19 18:56:20.380,2018-09-19 19:08:19.853,3209,Brunswick St,40.7241765,-74.05065640000001,3183,Exchange Place,40.7162469,-74.0334588,29276,Subscriber,1981,2,9,19
303,2018-12-13 08:47:43.050,2018-12-13 08:52:46.147,3203,Hamilton Park,40.727595965999996,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.0431174635887,26186,Subscriber,1970,2,12,13
312,2018-04-27 19:54:21.326,2018-04-27 19:59:33.447,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.727595965999996,-74.044247311,29211,Subscriber,1987,1,4,27
79,2018-06-11 21:07:38.382,2018-06-11 21:08:57.850,3267,Morris Canal,40.7124188237569,-74.03852552175522,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,29509,Subscriber,1978,1,6,11
348,2018-02-21 17:04:19.184,2018-02-21 17:10:07.650,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958611647166,-74.0431174635887,31706,Subscriber,1959,1,2,21
633,2018-10-11 15:23:25.362,2018-10-11 15:33:58.624,3191,Union St,40.71821129999999,-74.08363940000001,3195,Sip Ave,40.730742625306576,-74.06378388404845,29460,Subscriber,1990,1,10,11
151,2018-03-23 10:02:14.456,2018-03-23 10:04:46.179,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3211,Newark Ave,40.72152515,-74.046304543,26292,Subscriber,1987,2,3,23
272,2018-02-06 06:42:29.566,2018-02-06 06:47:01.650,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,29600,Subscriber,1958,1,2,6
1131,2018-06-18 12:44:03.229,2018-06-18 13:02:55.005,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3211,Newark Ave,40.72152515,-74.046304543,29585,Subscriber,1992,2,6,18
221,2018-12-29 12:59:36.347,2018-12-29 13:03:17.566,3187,Warren St,40.721123600000006,-74.03805095,3202,Newport PATH,40.7272235,-74.03375890000001,29608,Subscriber,1985,1,12,29
260,2018-08-16 23:10:02.323,2018-08-16 23:14:22.517,3195,Sip Ave,40.730742625306576,-74.06378388404845,3679,Bergen Ave,40.72210378668603,-74.07145500183104,26160,Subscriber,1992,1,8,16
337,2018-03-18 19:04:10.384,2018-03-18 19:09:48.164,3206,Hilltop,40.7311689,-74.0575736,3273,Manila & 1st,40.72165072487999,-74.04288411140442,31678,Subscriber,1998,1,3,18
282,2018-11-27 19:06:09.259,2018-11-27 19:10:52.155,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,29284,Subscriber,1992,1,11,27
243,2018-03-16 08:40:52.794,2018-03-16 08:44:56.416,3203,Hamilton Park,40.727595965999996,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,29518,Subscriber,1977,2,3,16
